1.040000000000000036e+01 -9.269999999999999574e+00
1.097000000000000064e+01 -2.562999999999999901e+01
1.157000000000000028e+01 -4.790999999999999659e+01
1.219999999999999929e+01 -7.434999999999999432e+01
1.285999999999999943e+01 -1.011200000000000045e+02
1.355000000000000071e+01 -1.234200000000000017e+02
1.427999999999999936e+01 -1.372899999999999920e+02
1.505000000000000071e+01 -1.416699999999999875e+02
1.584999999999999964e+01 -1.355800000000000125e+02
1.669000000000000128e+01 -1.188499999999999943e+02
1.757000000000000028e+01 -9.156999999999999318e+01
1.850000000000000000e+01 -6.000000000000000000e+01
1.948000000000000043e+01 -3.256000000000000227e+01
2.050000000000000000e+01 -1.483000000000000007e+01
2.157999999999999829e+01 -6.349999999999999645e+00
2.271000000000000085e+01 -3.089999999999999858e+00
2.389000000000000057e+01 -2.220000000000000195e+00
2.514000000000000057e+01 -2.319999999999999840e+00
2.644000000000000128e+01 -2.790000000000000036e+00
2.782000000000000028e+01 -3.490000000000000213e+00
2.926000000000000156e+01 -4.320000000000000284e+00
3.076999999999999957e+01 -1.214599999999999937e+02
3.235999999999999943e+01 -1.168700000000000045e+02
3.403000000000000114e+01 -1.122900000000000063e+02
6.000000000000000000e+00 2.169999999999999929e+00
6.349999999999999645e+00 3.640000000000000124e+00
6.719999999999999751e+00 5.589999999999999858e+00
7.099999999999999645e+00 7.790000000000000036e+00
7.509999999999999787e+00 9.900000000000000355e+00
7.929999999999999716e+00 1.150000000000000000e+01
8.380000000000000782e+00 1.216000000000000014e+01
8.849999999999999645e+00 1.127999999999999936e+01
9.339999999999999858e+00 8.080000000000000071e+00
9.859999999999999432e+00 1.590000000000000080e+00
