1.040000000000000036e+01 7.009999999999999787e+00
1.097000000000000064e+01 1.084999999999999964e+01
1.157000000000000028e+01 1.475999999999999979e+01
1.219999999999999929e+01 1.841000000000000014e+01
1.285999999999999943e+01 2.155999999999999872e+01
1.355000000000000071e+01 2.403999999999999915e+01
1.427999999999999936e+01 2.562000000000000099e+01
1.505000000000000071e+01 2.585000000000000142e+01
1.584999999999999964e+01 2.394000000000000128e+01
1.669000000000000128e+01 1.844999999999999929e+01
1.757000000000000028e+01 6.959999999999999964e+00
1.850000000000000000e+01 -1.399000000000000021e+01
1.948000000000000043e+01 -4.661999999999999744e+01
2.050000000000000000e+01 -8.701000000000000512e+01
2.157999999999999829e+01 -1.235100000000000051e+02
2.271000000000000085e+01 -1.429900000000000091e+02
2.389000000000000057e+01 -1.394199999999999875e+02
2.514000000000000057e+01 -1.142000000000000028e+02
2.644000000000000128e+01 -7.668999999999999773e+01
2.782000000000000028e+01 -4.118999999999999773e+01
2.926000000000000156e+01 -1.932000000000000028e+01
3.076999999999999957e+01 -9.839999999999999858e+00
3.235999999999999943e+01 -7.259999999999999787e+00
3.403000000000000114e+01 -7.509999999999999787e+00
6.000000000000000000e+00 0.000000000000000000e+00
6.349999999999999645e+00 0.000000000000000000e+00
6.719999999999999751e+00 0.000000000000000000e+00
7.099999999999999645e+00 0.000000000000000000e+00
7.509999999999999787e+00 0.000000000000000000e+00
7.929999999999999716e+00 1.000000000000000021e-02
8.380000000000000782e+00 1.100000000000000006e-01
8.849999999999999645e+00 5.400000000000000355e-01
9.339999999999999858e+00 1.639999999999999902e+00
9.859999999999999432e+00 3.779999999999999805e+00
